,# mesurment,ex_wl,spectro_center_wl,grating,spf,lpf,lpf2,av_power,std_power,num_power,time_taken,ex_time,em_wl,counts
3117,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,294.70834,3083.0
3118,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,294.70834,3098.0
3119,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,294.70834,3090.0
3120,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,295.23297,3106.0
3121,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,295.23297,3073.0
3122,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,295.23297,3086.0
3123,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,295.23297,3095.0
3124,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,295.23297,3095.0
3125,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,295.23297,3070.0
3126,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,295.23297,3108.0
3127,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,295.23297,3094.0
3128,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,295.23297,3094.0
3129,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,295.23297,3109.0
3130,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,295.7576,3073.0
3131,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,295.7576,3081.0
3132,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,295.7576,3091.0
3133,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,295.7576,3118.0
3134,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,295.7576,3085.0
3135,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,295.7576,3102.0
3136,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,295.7576,3085.0
3137,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,295.7576,3093.0
3138,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,295.7576,3103.0
3139,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,295.7576,3081.0
3140,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,296.28226,3087.0
3141,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,296.28226,3091.0
3142,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,296.28226,3117.0
3143,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,296.28226,3092.0
3144,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,296.28226,3079.0
3145,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,296.28226,3111.0
3146,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,296.28226,3089.0
3147,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,296.28226,3094.0
3148,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,296.28226,3099.0
3149,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,296.28226,3111.0
3150,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,296.80688,3103.0
3151,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,296.80688,3106.0
3152,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,296.80688,3090.0
3153,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,296.80688,3082.0
3154,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,296.80688,3105.0
3155,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,296.80688,3095.0
3156,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,296.80688,3114.0
3157,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,296.80688,3083.0
3158,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,296.80688,3083.0
3159,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,296.80688,3072.0
3160,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,297.33148,3084.0
3161,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,297.33148,3102.0
3162,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,297.33148,3107.0
3163,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,297.33148,3102.0
3164,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,297.33148,3105.0
3165,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,297.33148,3105.0
3166,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,297.33148,3077.0
3167,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,297.33148,3110.0
3168,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,297.33148,3113.0
3169,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,297.33148,3095.0
3170,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,297.85611,3079.0
3171,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,297.85611,3114.0
3172,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,297.85611,3089.0
3173,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,297.85611,3094.0
3174,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,297.85611,3119.0
3175,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,297.85611,3096.0
3176,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,297.85611,3076.0
3177,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,297.85611,3083.0
3178,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,297.85611,3087.0
3179,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,297.85611,3111.0
3180,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,298.38074,3094.0
3181,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,298.38074,3082.0
3182,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,298.38074,3107.0
3183,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,298.38074,3132.0
3184,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,298.38074,3113.0
3185,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,298.38074,3103.0
3186,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,298.38074,3085.0
3187,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,298.38074,3084.0
3188,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,298.38074,3093.0
3189,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,298.38074,3093.0
3190,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,298.90533,3099.0
3191,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,298.90533,3108.0
3192,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,298.90533,3102.0
3193,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,298.90533,3121.0
3194,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,298.90533,3099.0
3195,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,298.90533,3106.0
3196,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,298.90533,3106.0
3197,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,298.90533,3087.0
3198,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,298.90533,3091.0
3199,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,298.90533,3087.0
3200,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,299.42993,3091.0
3201,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,299.42993,3079.0
3202,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,299.42993,3096.0
3203,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,299.42993,3071.0
3204,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,299.42993,3108.0
3205,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,299.42993,3099.0
3206,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,299.42993,3084.0
3207,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,299.42993,3091.0
3208,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,299.42993,3112.0
3209,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,299.42993,3110.0
3210,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,299.95453,3096.0
3211,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,299.95453,3080.0
3212,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,299.95453,3104.0
3213,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,299.95453,3081.0
3214,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,299.95453,3083.0
3215,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,299.95453,3113.0
3216,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,299.95453,3092.0
3217,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,299.95453,3100.0
3218,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,299.95453,3101.0
3219,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,299.95453,3100.0
3220,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,300.47913,3081.0
3221,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,300.47913,3106.0
3222,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,300.47913,3127.0
3223,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,300.47913,3111.0
3224,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,300.47913,3122.0
3225,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,300.47913,3114.0
3226,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,300.47913,3100.0
3227,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,300.47913,3081.0
3228,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,300.47913,3065.0
3229,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,300.47913,3078.0
3230,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,301.00372,3106.0
3231,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,301.00372,3075.0
3232,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,301.00372,3111.0
3233,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,301.00372,3072.0
3234,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,301.00372,3117.0
3235,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,301.00372,3087.0
3236,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,301.00372,3076.0
3237,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,301.00372,3106.0
3238,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,301.00372,3097.0
3239,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,301.00372,3106.0
3240,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,301.52832,3090.0
3241,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,301.52832,3081.0
3242,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,301.52832,3099.0
3243,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,301.52832,3102.0
3244,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,301.52832,3084.0
3245,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,301.52832,3088.0
3246,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,301.52832,3089.0
3247,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,301.52832,3110.0
3248,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,301.52832,3103.0
3249,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,301.52832,3077.0
3250,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,302.05289,3095.0
3251,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,302.05289,3103.0
3252,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,302.05289,3088.0
3253,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,302.05289,3098.0
3254,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,302.05289,3105.0
3255,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,302.05289,3104.0
3256,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,302.05289,3099.0
3257,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,302.05289,3095.0
3258,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,302.05289,3099.0
3259,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,302.05289,3109.0
3260,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,302.57748,3098.0
3261,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,302.57748,3093.0
3262,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,302.57748,3111.0
3263,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,302.57748,3109.0
3264,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,302.57748,3091.0
3265,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,302.57748,3111.0
3266,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,302.57748,3104.0
3267,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,302.57748,3113.0
3268,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,302.57748,3088.0
3269,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,302.57748,3100.0
3270,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,303.10205,3082.0
3271,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,303.10205,3102.0
3272,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,303.10205,3088.0
3273,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,303.10205,3094.0
3274,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,303.10205,3096.0
3275,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,303.10205,3083.0
3276,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,303.10205,3080.0
3277,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,303.10205,3106.0
3278,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,303.10205,3097.0
3279,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,303.10205,3091.0
3280,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,303.62662,3119.0
3281,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,303.62662,3111.0
3282,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,303.62662,3108.0
3283,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,303.62662,3078.0
3284,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,303.62662,3094.0
3285,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,303.62662,3108.0
3286,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,303.62662,3101.0
3287,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,303.62662,3104.0
3288,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,303.62662,3093.0
3289,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,303.62662,3123.0
3290,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,304.15118,3109.0
3291,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,304.15118,3118.0
3292,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,304.15118,3100.0
3293,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,304.15118,3100.0
3294,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,304.15118,3094.0
3295,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,304.15118,3103.0
3296,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,304.15118,3092.0
3297,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,304.15118,3098.0
3298,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,304.15118,3088.0
3299,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,304.15118,3108.0
3300,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,304.67575,3107.0
3301,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,304.67575,3074.0
3302,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,304.67575,3091.0
3303,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,304.67575,3088.0
3304,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,304.67575,3087.0
3305,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,304.67575,3096.0
3306,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,304.67575,3091.0
3307,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,304.67575,3093.0
3308,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,304.67575,3102.0
3309,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,304.67575,3095.0
3310,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,305.20029,3086.0
3311,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,305.20029,3108.0
3312,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,305.20029,3102.0
3313,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,305.20029,3090.0
3314,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,305.20029,3112.0
3315,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,305.20029,3101.0
3316,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,305.20029,3102.0
3317,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,305.20029,3089.0
3318,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,305.20029,3095.0
3319,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,305.20029,3078.0
3320,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,305.72485,3089.0
3321,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,305.72485,3105.0
3322,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,305.72485,3083.0
3323,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,305.72485,3079.0
3324,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,305.72485,3094.0
3325,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,305.72485,3092.0
3326,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,305.72485,3100.0
3327,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,305.72485,3103.0
3328,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,305.72485,3106.0
3329,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,305.72485,3074.0
3330,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,306.24939,3096.0
3331,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,306.24939,3100.0
3332,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,306.24939,3108.0
3333,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,306.24939,3094.0
3334,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,306.24939,3093.0
3335,6,450,550,2,500,500,0,1.069027255050505e-05,9.0759712960177e-09,99.0,h10m42,10,306.24939,3095.0
3336,7,450,550,2,500,500,0,1.0687762309090909e-05,8.027314533831944e-09,99.0,h10m44,10,306.24939,3081.0
3337,8,450,550,2,500,500,0,1.0692148535353534e-05,1.0455500200008934e-08,99.0,h10m46,10,306.24939,3083.0
3338,9,450,550,2,500,500,0,1.0696138408080809e-05,9.2516373777635e-09,99.0,h10m48,10,306.24939,3077.0
3339,10,450,550,2,500,500,0,1.0695292772727274e-05,9.228411429081767e-09,99.0,h10m51,10,306.24939,3121.0
3340,1,450,550,2,500,500,0,1.0683805056122448e-05,8.07215992761237e-09,98.0,h10m31,10,306.77393,3065.0
3341,2,450,550,2,500,500,0,1.0687735954545455e-05,8.813016319222509e-09,99.0,h10m33,10,306.77393,3111.0
3342,3,450,550,2,500,500,0,1.0685706774747475e-05,7.840336490889488e-09,99.0,h10m35,10,306.77393,3103.0
3343,4,450,550,2,500,500,0,1.0685780670000002e-05,8.107641503476765e-09,100.0,h10m37,10,306.77393,3107.0
3344,5,450,550,2,500,500,0,1.0688412240404043e-05,9.2754295181433e-09,99.0,h10m40,10,306.77393,3090.0
